Source	Character	Field	OldValue	NewValue
rrtk	厘	keywords		rin
rrtk	厘	story		The <i>cliff</i> (厂) above my <i>parent's home</i> (里) is so tall, from there everything must look like a <b>rin</b> (0.3 mm).
rrtk	埋	keywords		bury
rrtk	埋	story		<strong>Bury</strong> me in the <em>soil</em> (土) beside my <i>parent's home</i> (里). That's where I want to be laid to rest.
rrtk	同	keywords		same
rrtk	同	story		In a execution by firing squad, all of the <i>mouths</i> (口) underneath the <i>hoods</i> (冂) on a firing line are <i>one</i> (一) and the <b>same</b>.
rrtk	洞	keywords		den
rrtk	洞	story		All the animals in the<strong> den</strong> share the <em>same</em> (同) <em>water </em>(氵).<br>den: A small cavern or hollow place in the side of a hill, or among rocks; especially, a cave used by a wild animal for shelter or concealment.
rrtk	胴	keywords		torso
rrtk	胴	story		The <i>part of the body</i> (月) which is almost the <i>same</i> (同) in everyone's body is the <b>torso</b>.
rrtk	向	keywords		facing
rrtk	向	story		In the middle of the <i>desert</i> (冋), a <i>drop</i> (丶) of sweat entered the <i>mouths</i> (口) under the <i>hood</i> (冂) that were <b>facing</b> each other. This blind date is intense. They each knew that in the <b>opposite side</b> of them was the love of their life.
rrtk	尚	keywords		esteem
rrtk	尚	story		The <i>entrance</i> (口) under the <i>small</i> (⺌) <i>hood</i> (冂) is where the<strong> esteem</strong>ed guests entered the naughty show.<br>
rrtk	字	keywords		character
rrtk	字	story		The <i>child</i> (子) who lives under this <i>roof</i> (宀) must write 漢字(かん.じ) <b>character</b>s if he wants to learn more.
rrtk	守	keywords		guard
rrtk	守	story		Guards sticks like <i>glue</i> (寸) to the <i>house</i> (宀) he is supposed to<strong> </strong><b>guard</b>.
rrtk	完	keywords		perfect
rrtk	完	story		Make the<strong> perfect</strong> impression in the <i>beginning</i> (元) by removing your shoes upon entering a Japanese <em>home </em>(宀).
rrtk	宣	keywords		proclaim
rrtk	宣	story		You can<strong> proclaim</strong> your opinions from the comfort of your <i>roof</i> (宀) and have it <i>span</i> (亘) the entire globe these days via the Internet.<br>
rrtk	宵	keywords		early evening
rrtk	宵	story		The <strong>early evening</strong> is when we first need to light the <em>candle</em> (肖) under our <em>roof</em> (宀) to see well. 
rrtk	安	keywords		inexpensive
rrtk	安	story		By staying under her <i>roof</i> (宀), that <i>woman</i> (女) was able to have an <b>inexpensive</b> and peaceful evening.
rrtk	宴	keywords		banquet
rrtk	宴	story		Under her <i>roof</i> (宀), all <i>day</i> (日) long, the <i>woman</i> (女) prepared for the <b>banquet</b> in order <i>to be at ease</i> (妟) the rest of the day.
rrtk	寄	keywords		draw near
rrtk	寄	story		The <em>strange</em> (奇) <em>house</em> (宀) has a sign saying '<b>draw near</b>' in its window, instead of a 'Beware' sign. It must be a trick!
rrtk	富	keywords		wealth
rrtk	富	story		A <i>roof</i> (宀) with only <i>one</i> (一) <i>mouth</i> (口) and a <i>rice field </i>(田) has so much <b>wealth</b>.
rrtk	貯	keywords		savings
rrtk	貯	story		<strong>Savings</strong> is the <em>money</em> (貝) kept under the <em>roof</em> (宀) rather than spent on the <em>street</em> (丁). A more <i>serene</i> (宁) life is lead knowing one can count on one's <b>savings</b>.
rrtk	木	keywords		tree
rrtk	木	story		The <b>tree</b> (木) does <i>not yet</i> (未) have <i>extremities</i> (末) of <i>vermilion</i> (朱).
rrtk	林	keywords		grove
rrtk	林	story		A<strong> grove</strong> has at least two <i>trees</i> (木).
rrtk	森	keywords		forest
rrtk	森	story		Another <em>tree</em> (木) planted within a <em>grove</em> (林) turns it into a <b>forest</b>.
rrtk	桂	keywords		Japanese Judas-tree
rrtk	桂	story		The<strong> Japanese Judas-tree</strong> is the <em>tree</em> (木) on which Judas hang himself to the <em>ivy </em>(圭).
rrtk	柏	keywords		oak
rrtk	柏	story		The wood from<strong> oak</strong> <em>trees</em> (木) can be used to make barrels in which <em>white</em> (白) wine is aged.
rrtk	枠	keywords		frame
rrtk	枠	story		A<strong> frame</strong> is <i>wood</i> (木) at <i>ninety</i> (卆) degrees.
rrtk	梢	keywords		treetops
rrtk	梢	story		There is a <i>resemblance</i> (肖) between the <b>treetops</b> of all the <i>trees</i> (木) in the Amazon rainforest.
rrtk	棚	keywords		shelf
rrtk	棚	story		I think of an Otaku, with a <em>wooden</em><strong> </strong>(木) <strong>shelf</strong> full of anime action figure statures, who are sadly his only <em>companions</em> (朋).
rrtk	杏	keywords		apricot
rrtk	杏	story		The<strong> apricot</strong> fell from the <em>tree</em> (木) straight into my <em>mouth</em> (口).
rrtk	桐	keywords		Paulownia
rrtk	桐	story		All <i>trees</i> (木) look the <i>s</i><i>ame</i> (同); including the<strong> Paulownia</strong>.<br>
rrtk	植	keywords		plant
rrtk	植	story		<b>Plant</b> a <i>tree</i> (木) with Totoro and it might start growing <i>straightaway</i> (直).
rrtk	枯	keywords		wither
rrtk	枯	story		A <i>tree</i> (木)<strong> wither</strong>s away as it gets <i>old</i> (古).
rrtk	朴	keywords		crude
rrtk	朴	story		A beginner magician starts with a<strong> crude</strong> <em>wooden </em>(木) <em>magic wand</em> (卜). Later he'll upgrade to magicite, of course.
rrtk	村	keywords		village
rrtk	村	conflicting_keywords		h:village
rrtk	村	story		In this JRPG <b>village</b> the <i>trees</i> (木) are <i>glued </i>(寸) together, so that the protagonist may be able to leave only through the main exits.
rrtk	相	keywords		inter-
rrtk	相	story		The <b>Minister</b> of State claims that first we must take the <i>wooden</i> (木) plank out of your own <i>eye</i> (目) if we want our <b>inter-</b>actions to go well.
rrtk	机	keywords		desk
rrtk	机	story		My <em>wooden </em>(木)<strong> desk</strong> is so messy, it looks like a strong <em>wind</em> (几) blew my things all over it.
rrtk	本	keywords		book
rrtk	本	story		A<strong> book</strong> is <em>one</em> (一) slice of a <em>tree</em> (木).
rrtk	札	keywords		tag
rrtk	札	story		Botanists like to identify <i>tree</i>s (木) by <i>hook</i>ing (乚)<strong> tag</strong>s on them. Then they play 花札(はな.ふだ) playing cards after finishing their work.
rrtk	暦	keywords		calendar
rrtk	暦	story		A<strong> calendar</strong> measures time in years, months and days. A <em>cliff </em>(厂) takes years to form; a <em>grove</em> (林) of trees takes months to grow; but the <em>sun</em> (日) rises and falls every day. All of these periods can be recorded in a<strong> calendar</strong>.
rrtk	案	keywords		plan
rrtk	案	story		An <i>inexpensive</i> (安) <b>plan</b> to put a <i>roof</i> (宀) over your <i>woman</i>'s (女) head usually involves cutting your own <i>tree</i> (木) and using the wood for construction.
rrtk	燥	keywords		parch
rrtk	燥	story		<em>Fire's</em> (火) flames will<strong> parch</strong> your <em>goods</em> (品)/Until they are as dry as <em>wood</em> (木). <i>Chirping of birds</i> (喿) is no good.<br><br>parch: make or become dry through intense heat.
rrtk	未	keywords		not yet
rrtk	未	story		The <i>tree</i> (木) does <b>not yet</b> (未) have <i>extremities</i> (末) of <i>vermilion</i> (朱).
rrtk	末	keywords		extremity
rrtk	末	story		The <i>tree</i> (木) does <i>not yet</i> (未) have <b>extremities</b> (末) of <i>vermilion</i> (朱).
rrtk	沫	keywords		splash
rrtk	沫	story		A<strong> splash</strong> is <i>water</i> (氵) that has reached its <i>extremity</i> (末).
rrtk	味	keywords		flavor
rrtk	味	story		My <em>mouth</em> (口) has <em>not yet</em> (未) swallowed the food because the<strong> flavor</strong> is so delicious that I keep chewing it.
rrtk	妹	keywords		younger sister
rrtk	妹	story		My<strong> younger sister</strong> is <i>not yet</i> (未) a fully grown <i>woman</i> (女).
rrtk	朱	keywords		vermilion
rrtk	朱	story		The <i>tree</i> (木) does <i>not yet</i> (未) have <i>extremities</i> (末) of <b>vermilion</b> (朱).
rrtk	株	keywords		stocks
rrtk	株	story		I'm a bull, so I buy <b>stocks </b>when the <b>stocks</b> are green like a <i>tree</i> (木) but once the <b>stocks</b> go <i>vermilion</i> (朱) I go flat and get out.
rrtk	若	keywords		young
rrtk	若	story		<strong>Young</strong> single women in Hawaii wear a <i>flower</i> (艹) over their <i>right</i> (右) ear signifying that they are available.
rrtk	草	keywords		grass
rrtk	草	story		<b>Grass</b> grows in <em>earlier</em> (早) than <em>flowers </em>(艹).
rrtk	苦	keywords		suffering
rrtk	苦	story		<i>Flowers</i> (艹) for the <i>old</i> (古) man<strong> suffering</strong> in the hospital.
rrtk	寛	keywords		tolerant
rrtk	寛	story		Kanji Zen: <i>See</i> (見) the <i>flowers</i> (艹) in the <i>house</i> (宀). <i>See</i> (見) the good in people. Be <b>tolerant</b>.
rrtk	薄	keywords		dilute
rrtk	薄	story		In order to <b>dilute</b> this perfume, the <i>acupunturist </i>(尃) must use herbal distillates, also known as <i>floral</i> (艹) <i>water</i>s (氵).
rrtk	葉	keywords		leaf
rrtk	葉	story		Think of the order of things with a tree: first comes the trunk and the branches, then the leaves spring out, and, much later, the flowers bloom. So a<strong> leaf</strong> is the <em>generation</em> (世) between the <em>tree</em> (木) and the <em>flowers</em> (艹).<br>
rrtk	模	keywords		imitation
rrtk	模	story		If I find out this furniture you're selling me is made of<strong> imitation</strong> <em>wood</em> (木), I'll put you in the <em>graveyard </em>(莫).
rrtk	漠	keywords		vague
rrtk	漠	story		The precise locations of sailors who meet a <i>watery</i> (氵) <i>grave</i> (莫) are<strong> vague</strong>.
rrtk	墓	keywords		grave
rrtk	墓	story		The <em>soil</em> (土) under a <em>graveyard</em> (莫) is full of <strong>graves</strong>.
rrtk	暮	keywords		livelihood
rrtk	暮	story		He made a<strong> livelihood</strong> out of robbing <i>graveyards</i> (莫) in broad <i>day</i>(日)light.
rrtk	膜	keywords		membrane
rrtk	膜	story		The<strong> membrane</strong>s -- thin connective tissue -- are the parts of your <em>flesh</em> (月) that decompose first in a <em>graveyard</em> (莫).
rrtk	苗	keywords		seedling
rrtk	苗	story		If you plant<strong> seedling</strong>s in a <i>field</i> (田) eventually they will <i>flower</i> (艹).
rrtk	兆	keywords		portent
rrtk	兆	story		A bad<strong> portent</strong> makes the hairs on your legs stand.
rrtk	桃	keywords		peach
rrtk	桃	story		<i>King Koopa</i> (兆) consistently captures Princess <b>Peach</b>. Eventually he's going to run out of castles and just set her in a <i>tree</i> (木).
rrtk	眺	keywords		stare
rrtk	眺	story		You lost a <b>staring</b> contest with a <i>turtle</i> (兆) because you blinked your <i>eye</i> (目) before he did. (The contest wasn't fair, because turtles have nictitating membranes, and don't need to blink so often.) <i>Eye</i> (目) comes first, because <b>stare</b> is most associated with <i>eyes</i> (目).<br>
rrtk	犬	keywords		dog
rrtk	犬	story		If we remember <i>large</i> (大) as a man with his arms outstretched, the <i>drop</i> (丶) represents man's best friend: a<strong> dog</strong>.
rrtk	状	keywords		status quo
rrtk	状	story		A <i>dog</i> (犬) that wants you to use <i>half of tree trunk</i> (丬) instead of a regular stick to play fetch, surely wants to disrupt the <b>status quo</b>.
rrtk	黙	keywords		silence
rrtk	黙	story		The <em>computer</em> (里) won't stop beeping, which is making the <i>dog</i> (犬) bark, and it's driving this guy insane. The only solution he can come up with is to throw them both on the <i>fire</i> (灬) and finally enjoy the<strong> silence</strong>.
rrtk	然	keywords		sort of thing
rrtk	然	story		<em>Flesh</em> (月) of <em>dog</em> (犬) over open <em>fire</em> (灬);/The<strong> sort of thing</strong> I don't desire.
rrtk	荻	keywords		reed
rrtk	荻	story		<b>Reeds</b> are the only <i>flowers</i> (艹) that <i>wild dogs</i> (犭) like to <i>fire</i> (火) up and smoke while they are playing poker. Such <i>savages</i> (狄).
rrtk	狩	keywords		hunt
rrtk	狩	story		The only two things that can <i>guard</i> (守) you when you go on a <b>hunt</b> are your <i>dog</i> (犭) and your shotgun.
rrtk	猫	keywords		cat
rrtk	猫	story		I thought that tiny <i>seedling</i> (苗) of an animal was a newborn <i>dog</i> (犭), but it turns out it was a <b>cat</b>.
rrtk	牛	keywords		cow
rrtk	牛	story		A<strong> cow</strong> bleeds <em>vermilion</em> (朱) when you cut off two of it's legs.
rrtk	特	keywords		special
rrtk	特	story		<em>Cow</em>s (牜) at a <em>Buddhist temple</em> (寺) are<strong> special</strong> - they are holy <i>cows</i> (牛)! Sadly a few days later I find some <em>cow</em>'s (牛) meat on<strong> special</strong> at the supermarket. Holy <i>Cow</i> (牛), what have we done!?
rrtk	告	keywords		revelation
rrtk	告	story		The<strong> revelation</strong> makes the <i>cow</i>'s (⺧) <i>mouth</i> (口) drop down, "Hamburgers are made of what?!".
rrtk	先	keywords		before
rrtk	先	story		ME: I've never seen a <em>cow</em> (⺧) with <em>human legs</em> (儿)<strong> before</strong>! WAITER: Okay sir, would you like <b>beef or</b>... fish?
rrtk	洗	keywords		wash
rrtk	洗	story		You<strong> wash</strong> things with <i>water</i> (氵) to get them back to the clean state they were in <i>before</i> (先).
rrtk	介	keywords		jammed in
rrtk	介	story		The two strokes at the bottom look like a J and I, which stands for "<b>jammed in</b>."<br>
rrtk	界	keywords		world
rrtk	界	story		One Japanese farmer I know is so small minded that he thinks the entire<strong> world</strong> is <i>jammed in</i> (介) the borders of his little <i>rice field</i> (田).
rrtk	茶	keywords		tea
rrtk	茶	story		A tiny <i>umbrella</i> (𠆢) with a <i>wooden pole</i> (朩) and a <i>flower</i> (艹) pattern is what I put in my <b>tea</b>.
rrtk	合	keywords		fit
rrtk	合	story		After our <i>meeting </i>(亼) of <i>mouths</i> (口) I realized that we<strong> fit</strong> together so well.
rrtk	塔	keywords		tower
rrtk	塔	conflicting_keywords		h:tower
rrtk	塔	story		The <i>soil</i> (土) and the <i>flowers</i> (艹) <i>fit</i> (合) harmoniously to decorate the <b>tower</b>.
rrtk	王	keywords		king
rrtk	王	story		A<strong> king</strong> is <i>one</i> (一) who rules over the <i>soil</i> (土) of the land.
rrtk	玉	keywords		ball
rrtk	玉	story		The <em>king</em> (王) <em>dropped</em> (丶) his pants to reveal his<strong> jewel</strong>s. Yes, he was so rich that even his <b>ball</b>s were made out of<strong> jewel</strong>s.
rrtk	宝	keywords		treasure
rrtk	宝	story		That <i>roof</i> (宀) over the <i>jewel</i>s (玉) is the lid of the <b>treasure</b> chest. The <b>treasure</b> is inside. You must have <i>balls</i> (玉) if you want to open that cursed <b>treasure</b> chest.
rrtk	珠	keywords		gem
rrtk	珠	story		Thanos wants to become <i>king</i> (王) of the universe, and the only <b>gem</b> he is missing for his gauntlet is the <i>vermilion</i> (朱) one, the power <b>gem</b>.
rrtk	現	keywords		present
rrtk	現	story		The <i>king</i> (王) can <i>see</i> (見) clearly the<strong> present</strong> state of affairs in the land.
rrtk	狂	keywords		lunatic
rrtk	狂	story		<i>King</i> (王) Nebuchadnezzar became a <b>lunatic</b> and lived like a <i>wild dog</i> (犭) for 7 years.
rrtk	皇	keywords		emperor
rrtk	皇	story		Ancient Rome had<strong> Emperor</strong>s instead of <i>Kings</i> (王), and they wore <i>white</i> (白) robes. Thus an<strong> emperor</strong> is a <em>king</em> (王) covered in <em>white </em>(白) robes.
rrtk	呈	keywords		display
rrtk	呈	story		The <i>mouth</i> (口) of the <i>king</i> (王) is<strong> display</strong>ing his bling.
rrtk	全	keywords		whole
rrtk	全	story		The fat <em>king</em> (王) takes up the<strong> whole</strong> space under his <em>umbrella </em>(𠆢).
rrtk	栓	keywords		plug
rrtk	栓	story		To<strong> plug</strong> the hole in the dam, use the <i>whole</i> (全) <i>tree</i> (木).
rrtk	理	keywords		logic
rrtk	理	story		The <i>king</i> (王) of <b>logic</b> is the <i>computer</i> (里).
